movie_id,clean_title,mood,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
9963,Premonition,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
15655,The Tigger Movie,Happy,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21208,Orphan,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
272878,Max,Happy,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9760,Epic Movie,Happy,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314365,Spotlight,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13279,Lakeview Terrace,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1975,The Grudge 2,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33644,How Stella Got Her Groove Back,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,Bill & Ted's Bogus Journey,Happy,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
9895,Man of the Year,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
27579,The American,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16052,Selena,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40264,Vampires Suck,Happy,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1164,Babel,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
239678,This Is Where I Leave You,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14359,Doubt,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3989,Team America: World Police,Happy,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76617,Texas Chainsaw 3D,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1710,Copycat,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4258,Scary Movie 5,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10139,Milk,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
335778,Risen,Excited,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9645,Ghost Ship,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
55465,A Very Harold & Kumar Christmas,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Wild Things,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19904,The Stepfather,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
48289,The Debt,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
243,High Fidelity,Happy,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
6933,One Missed Call,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17182,Eye for an Eye,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8848,The Bank Job,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,Eternal Sunshine of the Spotless Mind,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
38303,You Again,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1266,Street Kings,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
107985,The World's End,Happy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14043,Nancy Drew,Happy,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
19901,Daybreakers,Scared,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
34016,She's Out of My League,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59860,Monte Carlo,Happy,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10069,Stay Alive,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9588,Quigley Down Under,Happy,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12819,Alpha and Omega,Happy,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9954,The Covenant,Scared,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10115,Stick It,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25132,Shorts,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,To Die For,Happy,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
328387,Nerve,Excited,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12690,Appaloosa,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9945,Vampires,Sad,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
13596,My Best Friend's Girl,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226857,Endless Love,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13159,Georgia Rule,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47941,Under the Rainbow,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Ladyhawke,Happy,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22796,Simon Birch,Happy,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2355,Reign Over Me,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,Into the Wild,Sad,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9842,School for Scoundrels,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61012,Silent Hill: Revelation 3D,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
755,From Dusk Till Dawn,Scared,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13682,Pooh's Heffalump Movie,Happy,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9089,Home for the Holidays,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9470,Kung Fu Hustle,Happy,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18357,The Country Bears,Happy,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7979,The Kite Runner,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,21 Grams,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15644,Paparazzi,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9582,A Guy Thing,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10642,Loser,Happy,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22074,Capitalism: A Love Story,Thoughtful,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290751,Secret in Their Eyes,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13805,Disaster Movie,Happy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,Armored,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9414,The Man Who Knew Too Little,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63492,What's Your Number?,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81796,Lockout,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10710,Envy,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15092,Crank: High Voltage,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11382,Bullets Over Broadway,Happy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15005,One Night with the King,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8198,The Quiet American,Happy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
6963,The Weather Man,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15070,Undisputed,Sad,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12797,Ghost Town,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17134,12 Rounds,Sad,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41402,Let Me In,Sad,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
18885,3 Ninjas Kick Back,Happy,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4953,Be Kind Rewind,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,Mrs Henderson Presents,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146198,Triple 9,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2639,Deconstructing Harry,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10563,Three to Tango,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295964,Burnt,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,We're No Angels,Happy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9716,Everyone Says I Love You,Happy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11835,Death Sentence,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26171,Everybody's Fine,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,Superbabies: Baby Geniuses 2,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9074,The Man,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14396,Code Name: The Cleaner,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15673,Connie and Carla,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171274,Inherent Vice,Happy,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
24432,Doogal,Happy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109417,Battle of the Year,Sad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13948,An American Carol,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106747,Machete Kills,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10929,Willard,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14220,Strange Wilderness,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46435,Topsy-Turvy,Happy,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
256962,Little Boy,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48231,A Dangerous Method,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3509,A Scanner Darkly,Happy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
82684,Chasing Mavericks,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,Alone in the Dark,Scared,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
23367,Bandslam,Happy,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
10740,Birth,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
241239,A Most Violent Year,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14582,Passchendaele,Happy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
14914,Flash of Genius,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,I'm Not There.,Sad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77948,The Cold Light of Day,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21755,The Brothers Bloom,Happy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4960,"Synecdoche, New York",Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Princess Mononoke,Happy,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14652,Bon voyage,Happy,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40932,Can't Stop the Music,Happy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16608,The Proposition,Sad,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
334531,My All American,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32316,Marci X,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,Equilibrium,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13405,The Children of Huang Shi,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19457,The Yards,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
112937,The Oogieloves in the Big Balloon Adventure,Happy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
314385,By the Sea,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8953,Steamboy,Happy,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29078,The Game of Their Lives,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46503,All Good Things,Happy,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
10448,Rapa Nui,Excited,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13688,CJ7,Happy,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
10353,The Visitors II: The Corridors of Time,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43935,Dylan Dog: Dead of Night,Happy,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
11458,People I Know,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44638,The Tempest,Sad,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
241257,Regression,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
14538,Three Kingdoms: Resurrection of the Dragon,Sad,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13250,Butterfly on a Wheel,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133931,Zambezia,Happy,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280871,Ramanujan,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
239897,Dwegons,Happy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184341,Hands of Stone,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334074,Survivor,Scared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199373,The Frozen Ground,Scared,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14202,The Painted Veil,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6968,The Baader Meinhof Complex,Sad,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
581,Dances with Wolves,Sad,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52449,Bad Teacher,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,Sea of Love,Sad,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11247,A Cinderella Story,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,Scream,Scared,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9378,Thir13en Ghosts,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
694,The Shining,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
105,Back to the Future,Happy,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11377,House on Haunted Hill,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
26367,I Can Do Bad All By Myself,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385383,Fight Valley,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41210,The Switch,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12090,Just Married,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62630,The Devil's Double,Sad,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
16110,Thomas and the Magic Railroad,Happy,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
29427,The Crazies,Scared,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
129,Spirited Away,Happy,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
244114,Firestorm,Excited,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,The Bounty,Sad,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
203833,The Book Thief,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13523,Sex Drive,Happy,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25195,Leap Year,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50725,Take Me Home Tonight,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82631,Won't Back Down,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73191,The Nutcracker,Happy,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
22479,Kansas City,Sad,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
340611,Indignation,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,The Amityville Horror,Sad,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2757,Adaptation.,Happy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,Land of the Dead,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244339,Out of Inferno,Excited,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,Fear and Loathing in Las Vegas,Happy,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23082,The Invention of Lying,Happy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
195589,Neighbors,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,The Mask,Happy,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2280,Big,Happy,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,Legally Blonde,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Star Trek III: The Search for Spock,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8643,The Exorcism of Emily Rose,Sad,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10402,Deuce Bigalow: Male Gigolo,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218043,Left Behind,Scared,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9043,The Family Stone,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21301,Barbershop 2:  Back in Business,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,Bad Santa,Happy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
816,Austin Powers: International Man of Mystery,Happy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302688,My Big Fat Greek Wedding 2,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60307,Diary of a Wimpy Kid: Rodrick Rules,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,Predator,Scared,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
279,Amadeus,Sad,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
8617,Prom Night,Scared,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10625,Mean Girls,Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,Under the Tuscan Sun,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5279,Gosford Park,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10013,Peggy Sue Got Married,Happy,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
194662,Birdman,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160588,Blue Jasmine,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,United 93,Sad,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10028,Honey,Happy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
10535,Spy Hard,Happy,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,The Fog,Scared,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43959,Soul Surfer,Sad,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16991,Observe and Report,Happy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9610,Conan the Destroyer,Excited,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1578,Raging Bull,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25643,Love Happens,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11904,Young Sherlock Holmes,Happy,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
28665,Fame,Happy,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
44115,127 Hours,Sad,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10569,Small Time Crooks,Happy,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560,Center Stage,Sad,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
333348,Love the Coopers,Happy,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20483,Catch That Kid,Happy,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11457,Life as a House,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321697,Steve Jobs,Sad,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19840,"I Love You, Beth Cooper",Happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22327,Youth in Revolt,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38665,The Legend of the Lone Ranger,Happy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2575,The Tailor of Panama,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11644,Blow Out,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
146227,Getaway,Excited,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68924,The Ice Storm,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253235,And So It Goes,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22102,Troop Beverly Hills,Happy,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18701,Being Julia,Happy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10068,Nine 1/2 Weeks,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
848,Dragonslayer,Nostalgic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36811,The Last Station,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
522,Ed Wood,Happy,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
130150,Labor Day,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12246,Mongol: The Rise of Genghis Khan,Thoughtful,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13809,RockNRolla,Scared,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27380,Megaforce,Excited,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10549,Hamlet,Sad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33870,Mao's Last Dancer,Happy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
245703,Midnight Special,Sad,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
